 
Created from a merger of seven savings banks, Bankia had 37.5 billion euros in exposure to the property sector at the end of 2011, of which 31.8 billion euros were classed as problematic.	classed
Created from a merger of seven savings banks, Bankia had 37.5 billion euros in exposure to the property sector at the end of 2011, of which 31.8 billion euros were listed as problematic.	true
 
Created from a merger of seven savings banks, Bankia had 37.5 billion euros in exposure to the property sector at the end of 2011, of which 31.8 billion euros were classed as problematic.	classed as problematic
Created from a merger of seven savings banks, Bankia had 37.5 billion euros in exposure to the property sector at the end of 2011, of which 31.8 billion euros were involved.	true
 
Created from a merger of seven savings banks, Bankia had 37.5 billion euros in exposure to the property sector at the end of 2011, of which 31.8 billion euros were classed as problematic.	problematic
Created from a merger of seven savings banks, Bankia had 37.5 billion euros in exposure to the property sector at the end of 2011, of which 31.8 billion euros were classed as difficult.	true
 
But the hangover from the property party extends across the financial sector.	hangover
But the problem from the property party extends across the financial sector.	true
 
But the hangover from the property party extends across the financial sector.	property party
But the hangover from the party extends across the financial sector.	true
 
But the hangover from the property party extends across the financial sector.	extends
But the hangover from the property party goes across the financial sector.	true
 
But the hangover from the property party extends across the financial sector.	financial sector
But the hangover from the property party extends across the world.	true
 
But the hangover from the property party extends across the financial sector.	sector
But the hangover from the property party extends across the financial world.	true
 
Bank of Spain figures show commercial banks held problematic real estate assets including loans and seized property of 184 billion euros, 60 percent of their property portfolio at the end of 2011.	problematic
Bank of Spain figures show commercial banks held the real estate assets including loans and seized property of 184 billion euros, 60 percent of their property portfolio at the end of 2011.	true
 
Bank of Spain figures show commercial banks held problematic real estate assets including loans and seized property of 184 billion euros, 60 percent of their property portfolio at the end of 2011.	commercial
Bank of Spain figures show other banks held problematic real estate assets including loans and seized property of 184 billion euros, 60 percent of their property portfolio at the end of 2011.	negative
 
Bank of Spain figures show commercial banks held problematic real estate assets including loans and seized property of 184 billion euros, 60 percent of their property portfolio at the end of 2011.	problematic real estate assets
Bank of Spain figures show commercial banks held property including loans and seized property of 184 billion euros, 60 percent of their property portfolio at the end of 2011.	true
 
Bank of Spain figures show commercial banks held problematic real estate assets including loans and seized property of 184 billion euros, 60 percent of their property portfolio at the end of 2011.	real estate assets
Bank of Spain figures show commercial banks held problematic activities including loans and seized property of 184 billion euros, 60 percent of their property portfolio at the end of 2011.	true
 
Bank of Spain figures show commercial banks held problematic real estate assets including loans and seized property of 184 billion euros, 60 percent of their property portfolio at the end of 2011.	assets
Bank of Spain figures show commercial banks held problematic real estate activities including loans and seized property of 184 billion euros, 60 percent of their property portfolio at the end of 2011.	true
 
Bank of Spain figures show commercial banks held problematic real estate assets including loans and seized property of 184 billion euros, 60 percent of their property portfolio at the end of 2011.	seized
Bank of Spain figures show commercial banks held problematic real estate assets including loans and taken property of 184 billion euros, 60 percent of their property portfolio at the end of 2011.	true
 
Bank of Spain figures show commercial banks held problematic real estate assets including loans and seized property of 184 billion euros, 60 percent of their property portfolio at the end of 2011.	seized property
Bank of Spain figures show commercial banks held problematic real estate assets including loans and land of 184 billion euros, 60 percent of their property portfolio at the end of 2011.	true
 
Bank of Spain figures show commercial banks held problematic real estate assets including loans and seized property of 184 billion euros, 60 percent of their property portfolio at the end of 2011.	property portfolio
Bank of Spain figures show commercial banks held problematic real estate assets including loans and seized property of 184 billion euros, 60 percent of their capital at the end of 2011.	true
 
Bank of Spain figures show commercial banks held problematic real estate assets including loans and seized property of 184 billion euros, 60 percent of their property portfolio at the end of 2011.	portfolio
Bank of Spain figures show commercial banks held problematic real estate assets including loans and seized property of 184 billion euros, 60 percent of their property capital at the end of 2011.	true
 
On Facebook, more than 10,000 people signed up to a page announcing an opposition rally for Saturday.	announcing
On Facebook, more than 10,000 people signed up to a page announced an opposition rally for Saturday.	true
 
On Facebook, more than 10,000 people signed up to a page announcing an opposition rally for Saturday.	opposition
On Facebook, more than 10,000 people signed up to a page announcing an election rally for Saturday.	true
 
On Facebook, more than 10,000 people signed up to a page announcing an opposition rally for Saturday.	opposition rally
On Facebook, more than 10,000 people signed up to a page announcing an action for Saturday.	true
 
On Facebook, more than 10,000 people signed up to a page announcing an opposition rally for Saturday.	rally
On Facebook, more than 10,000 people signed up to a page announcing an opposition party for Saturday.	true
 
Authorities said on Tuesday at least 51,500 police officers and 2,000 interior ministry troops have been deployed in Moscow since the election.	Authorities
it said on Tuesday at least 51,500 police officers and 2,000 interior ministry troops have been deployed in Moscow since the election.	true
 
Authorities said on Tuesday at least 51,500 police officers and 2,000 interior ministry troops have been deployed in Moscow since the election.	interior
Authorities said on Tuesday at least 51,500 police officers and 2,000 home ministry troops have been deployed in Moscow since the election.	true
 
Authorities said on Tuesday at least 51,500 police officers and 2,000 interior ministry troops have been deployed in Moscow since the election.	interior ministry
Authorities said on Tuesday at least 51,500 police officers and 2,000 other troops have been deployed in Moscow since the election.	true
 
Authorities said on Tuesday at least 51,500 police officers and 2,000 interior ministry troops have been deployed in Moscow since the election.	interior ministry troops
Authorities said on Tuesday at least 51,500 police officers and 2,000 police have been deployed in Moscow since the election.	true
 
Authorities said on Tuesday at least 51,500 police officers and 2,000 interior ministry troops have been deployed in Moscow since the election.	deployed
Authorities said on Tuesday at least 51,500 police officers and 2,000 interior ministry troops have been based in Moscow since the election.	true
 
At least 300 people were detained by police at a protest in central Moscow on Tuesday night that included flare-type fireworks thrown at a group of pro-Kremlin youth, said a city police spokesman, Maxim Kolosvetov.	detained
At least 300 people were held by police at a protest in central Moscow on Tuesday night that included flare-type fireworks thrown at a group of pro-Kremlin youth, said a city police spokesman, Maxim Kolosvetov.	true
 
At least 300 people were detained by police at a protest in central Moscow on Tuesday night that included flare-type fireworks thrown at a group of pro-Kremlin youth, said a city police spokesman, Maxim Kolosvetov.	protest
At least 300 people were detained by police at a march in central Moscow on Tuesday night that included flare-type fireworks thrown at a group of pro-Kremlin youth, said a city police spokesman, Maxim Kolosvetov.	true
 
At least 300 people were detained by police at a protest in central Moscow on Tuesday night that included flare-type fireworks thrown at a group of pro-Kremlin youth, said a city police spokesman, Maxim Kolosvetov.	flare-type
At least 300 people were detained by police at a protest in central Moscow on Tuesday night that included the fireworks thrown at a group of pro-Kremlin youth, said a city police spokesman, Maxim Kolosvetov.	true
 
At least 300 people were detained by police at a protest in central Moscow on Tuesday night that included flare-type fireworks thrown at a group of pro-Kremlin youth, said a city police spokesman, Maxim Kolosvetov.	flare-type fireworks
At least 300 people were detained by police at a protest in central Moscow on Tuesday night that included weapons thrown at a group of pro-Kremlin youth, said a city police spokesman, Maxim Kolosvetov.	true
 
At least 300 people were detained by police at a protest in central Moscow on Tuesday night that included flare-type fireworks thrown at a group of pro-Kremlin youth, said a city police spokesman, Maxim Kolosvetov.	fireworks
At least 300 people were detained by police at a protest in central Moscow on Tuesday night that included flare-type weapons thrown at a group of pro-Kremlin youth, said a city police spokesman, Maxim Kolosvetov.	true
 
At least 300 people were detained by police at a protest in central Moscow on Tuesday night that included flare-type fireworks thrown at a group of pro-Kremlin youth, said a city police spokesman, Maxim Kolosvetov.	pro-Kremlin
At least 300 people were detained by police at a protest in central Moscow on Tuesday night that included flare-type fireworks thrown at a group of local youth, said a city police spokesman, Maxim Kolosvetov.	true
 
At least 300 people were detained by police at a protest in central Moscow on Tuesday night that included flare-type fireworks thrown at a group of pro-Kremlin youth, said a city police spokesman, Maxim Kolosvetov.	thrown
At least 300 people were detained by police at a protest in central Moscow on Tuesday night that included flare-type fireworks shot at a group of pro-Kremlin youth, said a city police spokesman, Maxim Kolosvetov.	negative
 
At least 300 people were detained by police at a protest in central Moscow on Tuesday night that included flare-type fireworks thrown at a group of pro-Kremlin youth, said a city police spokesman, Maxim Kolosvetov.	pro-Kremlin youth
At least 300 people were detained by police at a protest in central Moscow on Tuesday night that included flare-type fireworks thrown at a group of people, said a city police spokesman, Maxim Kolosvetov.	true
 
At least 300 people were detained by police at a protest in central Moscow on Tuesday night that included flare-type fireworks thrown at a group of pro-Kremlin youth, said a city police spokesman, Maxim Kolosvetov.	spokesman
At least 300 people were detained by police at a protest in central Moscow on Tuesday night that included flare-type fireworks thrown at a group of pro-Kremlin youth, said a city police head, Maxim Kolosvetov.	true
 
At least 300 people were detained by police at a protest in central Moscow on Tuesday night that included flare-type fireworks thrown at a group of pro-Kremlin youth, said a city police spokesman, Maxim Kolosvetov.	Maxim
At least 300 people were detained by police at a protest in central Moscow on Tuesday night that included flare-type fireworks thrown at a group of pro-Kremlin youth, said a city police spokesman, mr Kolosvetov.	negative
 
At least 300 people were detained by police at a protest in central Moscow on Tuesday night that included flare-type fireworks thrown at a group of pro-Kremlin youth, said a city police spokesman, Maxim Kolosvetov.	Kolosvetov
At least 300 people were detained by police at a protest in central Moscow on Tuesday night that included flare-type fireworks thrown at a group of pro-Kremlin youth, said a city police spokesman, Maxim miller.	negative
 
Russian news agencies reported about demonstrators d200 were arrested at a similar attempt to hold an unsanctioned rally in St Petersburg and another 25 in the southern city of Rostov-on-Don.	demonstrators
Russian news agencies reported about participants d200 were arrested at a similar attempt to hold an unsanctioned rally in St Petersburg and another 25 in the southern city of Rostov-on-Don.	true
 
Russian news agencies reported about demonstrators d200 were arrested at a similar attempt to hold an unsanctioned rally in St Petersburg and another 25 in the southern city of Rostov-on-Don.	agencies
Russian news media reported about demonstrators d200 were arrested at a similar attempt to hold an unsanctioned rally in St Petersburg and another 25 in the southern city of Rostov-on-Don.	negative
 
Russian news agencies reported about demonstrators d200 were arrested at a similar attempt to hold an unsanctioned rally in St Petersburg and another 25 in the southern city of Rostov-on-Don.	attempt
Russian news agencies reported about demonstrators d200 were arrested at a similar order to hold an unsanctioned rally in St Petersburg and another 25 in the southern city of Rostov-on-Don.	true
 
Russian news agencies reported about demonstrators d200 were arrested at a similar attempt to hold an unsanctioned rally in St Petersburg and another 25 in the southern city of Rostov-on-Don.	unsanctioned
Russian news agencies reported about demonstrators d200 were arrested at a similar attempt to hold an open rally in St Petersburg and another 25 in the southern city of Rostov-on-Don.	true
 
Russian news agencies reported about demonstrators d200 were arrested at a similar attempt to hold an unsanctioned rally in St Petersburg and another 25 in the southern city of Rostov-on-Don.	unsanctioned rally
Russian news agencies reported about demonstrators d200 were arrested at a similar attempt to hold an event in St Petersburg and another 25 in the southern city of Rostov-on-Don.	true
 
Russian news agencies reported about demonstrators d200 were arrested at a similar attempt to hold an unsanctioned rally in St Petersburg and another 25 in the southern city of Rostov-on-Don.	rally
Russian news agencies reported about demonstrators d200 were arrested at a similar attempt to hold an unsanctioned march in St Petersburg and another 25 in the southern city of Rostov-on-Don.	true
 
Russian news agencies reported about demonstrators d200 were arrested at a similar attempt to hold an unsanctioned rally in St Petersburg and another 25 in the southern city of Rostov-on-Don.	Rostov-on-Don
Russian news agencies reported about demonstrators d200 were arrested at a similar attempt to hold an unsanctioned rally in St Petersburg and another 25 in the southern city of moscow.	negative
 
The Moscow protest ended after nearly four hours; the other rallies were broken up by police.	protest
The Moscow march ended after nearly four hours; the other rallies were broken up by police.	true
 
The Moscow protest ended after nearly four hours; the other rallies were broken up by police.	rallies
The Moscow protest ended after nearly four hours; the other movements were broken up by police.	true
 
The Moscow protest ended after nearly four hours; the other rallies were broken up by police.	broken up
The Moscow protest ended after nearly four hours; the other rallies were closed by police.	true
 
The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually skittish leader who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	agreement
The deal was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually skittish leader who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	true
 
The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually skittish leader who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	long sought
The agreement was wanted by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually skittish leader who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	true
 
The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually skittish leader who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	sought
The agreement was long wanted by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually skittish leader who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	true
 
The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually skittish leader who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	U.S.-backed
The agreement was long sought by the new government of Afghan President Hamid Karzai, the perpetually skittish leader who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	true
 
The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually skittish leader who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	perpetually
The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the frequently skittish leader who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	true
 
The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually skittish leader who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	perpetually skittish
The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the only leader who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	true
 
The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually skittish leader who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	skittish
The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually conservative leader who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	true
 
The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually skittish leader who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	skittish leader
The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually conservative who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	true
 
The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually skittish leader who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	publicly
The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually skittish leader who has often voiced fears of what would befall his country if the United States quickly packed up and left.	true
 
The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually skittish leader who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	publicly voiced
The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually skittish leader who has made fears of what would befall his country if the United States quickly packed up and left.	true
 
The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually skittish leader who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	voiced
The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually skittish leader who has publicly said fears of what would befall his country if the United States quickly packed up and left.	true
 
The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually skittish leader who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	packed
The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually skittish leader who has publicly voiced fears of what would befall his country if the United States quickly picked up and left.	negative
 
I recognize that many Americans are tired of war, Obama said in the speech.	recognize
I know that many Americans are tired of war, Obama said in the speech.	true
 
I recognize that many Americans are tired of war, Obama said in the speech.	tired
I recognize that many Americans are sick of war, Obama said in the speech.	negative
 
But we must finish the job we started in Afghanistan and end this war responsibly.	responsibly
But we must finish the job we started in Afghanistan and end this war now.	true
 
The larger rationale of the agreement was to reassure Afghan leaders that the United States would not repeat the mistake it made following the Soviet withdrawal from Afghanistan in 1989.	rationale
The larger part of the agreement was to reassure Afghan leaders that the United States would not repeat the mistake it made following the Soviet withdrawal from Afghanistan in 1989.	true
 
The larger rationale of the agreement was to reassure Afghan leaders that the United States would not repeat the mistake it made following the Soviet withdrawal from Afghanistan in 1989.	agreement
The larger rationale of the deal was to reassure Afghan leaders that the United States would not repeat the mistake it made following the Soviet withdrawal from Afghanistan in 1989.	negative
 
The larger rationale of the agreement was to reassure Afghan leaders that the United States would not repeat the mistake it made following the Soviet withdrawal from Afghanistan in 1989.	reassure
The larger rationale of the agreement was to ensure Afghan leaders that the United States would not repeat the mistake it made following the Soviet withdrawal from Afghanistan in 1989.	true
 
The larger rationale of the agreement was to reassure Afghan leaders that the United States would not repeat the mistake it made following the Soviet withdrawal from Afghanistan in 1989.	mistake
The larger rationale of the agreement was to reassure Afghan leaders that the United States would not repeat the wrong it made following the Soviet withdrawal from Afghanistan in 1989.	negative
 
The larger rationale of the agreement was to reassure Afghan leaders that the United States would not repeat the mistake it made following the Soviet withdrawal from Afghanistan in 1989.	withdrawal
The larger rationale of the agreement was to reassure Afghan leaders that the United States would not repeat the mistake it made following the Soviet exit from Afghanistan in 1989.	true
 
Then, Washington withdrew support for anti-Soviet militia forces in Afghanistan and set the stage for Taliban rule.	withdrew
Then, Washington removed support for anti-Soviet militia forces in Afghanistan and set the stage for Taliban rule.	true
 
Then, Washington withdrew support for anti-Soviet militia forces in Afghanistan and set the stage for Taliban rule.	anti-Soviet militia forces
Then, Washington withdrew support for americans in Afghanistan and set the stage for Taliban rule.	true
 
Then, Washington withdrew support for anti-Soviet militia forces in Afghanistan and set the stage for Taliban rule.	militia forces
Then, Washington withdrew support for anti-Soviet groups in Afghanistan and set the stage for Taliban rule.	true
 
The Taliban then allowed al-Qaida to use the country to plan the terror attacks of Sept. 11, 2001.	terror
The Taliban then allowed al-Qaida to use the country to plan the final attacks of Sept. 11, 2001.	negative
 
Also Sunday, two Turkish journalists who had been detained in Syria for two months arrived in Istanbul on a plane from Iran after that country helped negotiate their release by Syrian authorities.	journalists
Also Sunday, two Turkish men who had been detained in Syria for two months arrived in Istanbul on a plane from Iran after that country helped negotiate their release by Syrian authorities.	true
 
Also Sunday, two Turkish journalists who had been detained in Syria for two months arrived in Istanbul on a plane from Iran after that country helped negotiate their release by Syrian authorities.	detained
Also Sunday, two Turkish journalists who had been held in Syria for two months arrived in Istanbul on a plane from Iran after that country helped negotiate their release by Syrian authorities.	true
 
Also Sunday, two Turkish journalists who had been detained in Syria for two months arrived in Istanbul on a plane from Iran after that country helped negotiate their release by Syrian authorities.	negotiate
Also Sunday, two Turkish journalists who had been detained in Syria for two months arrived in Istanbul on a plane from Iran after that country helped obtain their release by Syrian authorities.	true
 
Also Sunday, two Turkish journalists who had been detained in Syria for two months arrived in Istanbul on a plane from Iran after that country helped negotiate their release by Syrian authorities.	negotiate their release
Also Sunday, two Turkish journalists who had been detained in Syria for two months arrived in Istanbul on a plane from Iran after that country helped them by Syrian authorities.	negative
 
Also Sunday, two Turkish journalists who had been detained in Syria for two months arrived in Istanbul on a plane from Iran after that country helped negotiate their release by Syrian authorities.	authorities
Also Sunday, two Turkish journalists who had been detained in Syria for two months arrived in Istanbul on a plane from Iran after that country helped negotiate their release by Syrian government.	true
 
Journalists Adem Ozkose and Hamit Coskun were abducted by militiamen who had blocked a road and were stopping cars and abducting passengers, Ozkose told reporters in Istanbul on Sunday.	abducted
Journalists Adem Ozkose and Hamit Coskun were taken by militiamen who had blocked a road and were stopping cars and abducting passengers, Ozkose told reporters in Istanbul on Sunday.	true
 
Journalists Adem Ozkose and Hamit Coskun were abducted by militiamen who had blocked a road and were stopping cars and abducting passengers, Ozkose told reporters in Istanbul on Sunday.	militiamen
Journalists Adem Ozkose and Hamit Coskun were abducted by people who had blocked a road and were stopping cars and abducting passengers, Ozkose told reporters in Istanbul on Sunday.	true
 
Journalists Adem Ozkose and Hamit Coskun were abducted by militiamen who had blocked a road and were stopping cars and abducting passengers, Ozkose told reporters in Istanbul on Sunday.	abducting
Journalists Adem Ozkose and Hamit Coskun were abducted by militiamen who had blocked a road and were stopping cars and taking passengers, Ozkose told reporters in Istanbul on Sunday.	true
 
Journalists Adem Ozkose and Hamit Coskun were abducted by militiamen who had blocked a road and were stopping cars and abducting passengers, Ozkose told reporters in Istanbul on Sunday.	stopping
Journalists Adem Ozkose and Hamit Coskun were abducted by militiamen who had blocked a road and were stop cars and abducting passengers, Ozkose told reporters in Istanbul on Sunday.	negative
 
Journalists Adem Ozkose and Hamit Coskun were abducted by militiamen who had blocked a road and were stopping cars and abducting passengers, Ozkose told reporters in Istanbul on Sunday.	abducting passengers
Journalists Adem Ozkose and Hamit Coskun were abducted by militiamen who had blocked a road and were stopping cars and people, Ozkose told reporters in Istanbul on Sunday.	true
 
Journalists Adem Ozkose and Hamit Coskun were abducted by militiamen who had blocked a road and were stopping cars and abducting passengers, Ozkose told reporters in Istanbul on Sunday.	reporters
Journalists Adem Ozkose and Hamit Coskun were abducted by militiamen who had blocked a road and were stopping cars and abducting passengers, Ozkose told people in Istanbul on Sunday.	true
 
Journalists Adem Ozkose and Hamit Coskun were abducted by militiamen who had blocked a road and were stopping cars and abducting passengers, Ozkose told reporters in Istanbul on Sunday.	passengers
Journalists Adem Ozkose and Hamit Coskun were abducted by militiamen who had blocked a road and were stopping cars and abducting people, Ozkose told reporters in Istanbul on Sunday.	negative
 
He and Coskun were later held separately at a prison in Damascus, where they slept on a concrete floor, had no sunlight and lost track of the days.	held separately
He and Coskun were later held at a prison in Damascus, where they slept on a concrete floor, had no sunlight and lost track of the days.	true
 
He and Coskun were later held separately at a prison in Damascus, where they slept on a concrete floor, had no sunlight and lost track of the days.	separately
He and Coskun were later held again at a prison in Damascus, where they slept on a concrete floor, had no sunlight and lost track of the days.	true
 
He and Coskun were later held separately at a prison in Damascus, where they slept on a concrete floor, had no sunlight and lost track of the days.	prison
He and Coskun were later held separately at a court in Damascus, where they slept on a concrete floor, had no sunlight and lost track of the days.	true
 
He and Coskun were later held separately at a prison in Damascus, where they slept on a concrete floor, had no sunlight and lost track of the days.	slept
He and Coskun were later held separately at a prison in Damascus, where they sleep on a concrete floor, had no sunlight and lost track of the days.	true
 
He and Coskun were later held separately at a prison in Damascus, where they slept on a concrete floor, had no sunlight and lost track of the days.	Damascus
He and Coskun were later held separately at a prison in jerusalem, where they slept on a concrete floor, had no sunlight and lost track of the days.	negative
 
He and Coskun were later held separately at a prison in Damascus, where they slept on a concrete floor, had no sunlight and lost track of the days.	concrete
He and Coskun were later held separately at a prison in Damascus, where they slept on a hard floor, had no sunlight and lost track of the days.	true
 
He and Coskun were later held separately at a prison in Damascus, where they slept on a concrete floor, had no sunlight and lost track of the days.	concrete floor
He and Coskun were later held separately at a prison in Damascus, where they slept on a table, had no sunlight and lost track of the days.	true
 
He and Coskun were later held separately at a prison in Damascus, where they slept on a concrete floor, had no sunlight and lost track of the days.	lost track
He and Coskun were later held separately at a prison in Damascus, where they slept on a concrete floor, had no sunlight and lost of the days.	true
 
He and Coskun were later held separately at a prison in Damascus, where they slept on a concrete floor, had no sunlight and lost track of the days.	sunlight
He and Coskun were later held separately at a prison in Damascus, where they slept on a concrete floor, had no light and lost track of the days.	negative
 
He and Coskun were later held separately at a prison in Damascus, where they slept on a concrete floor, had no sunlight and lost track of the days.	lost track of the days
He and Coskun were later held separately at a prison in Damascus, where they slept on a concrete floor, had no sunlight and left.	negative
 
It made me appreciate freedom.	appreciate
It made me have freedom.	true
 
It made me appreciate freedom.	appreciate freedom
It made me feel.	negative
 
"Thank God we were saved, but there are many others inside Syria waiting for freedom,"" he said."	Thank
"to God we were saved, but there are many others inside Syria waiting for freedom,"" he said."	negative
 
"Thank God we were saved, but there are many others inside Syria waiting for freedom,"" he said."	saved
"Thank God we were save, but there are many others inside Syria waiting for freedom,"" he said."	negative
 
"Thank God we were saved, but there are many others inside Syria waiting for freedom,"" he said."	waiting
"Thank God we were saved, but there are many others inside Syria looking for freedom,"" he said."	negative
 
Google's relations with China have been strained since it moved its search engine out of the country two years ago in a dispute over censorship and security.	relations
Google's relationship with China have been strained since it moved its search engine out of the country two years ago in a dispute over censorship and security.	true
 
Google's relations with China have been strained since it moved its search engine out of the country two years ago in a dispute over censorship and security.	strained
Google's relations with China have been tight since it moved its search engine out of the country two years ago in a dispute over censorship and security.	true
 
Google's relations with China have been strained since it moved its search engine out of the country two years ago in a dispute over censorship and security.	search engine
Google's relations with China have been strained since it moved its site out of the country two years ago in a dispute over censorship and security.	true
 
Google's relations with China have been strained since it moved its search engine out of the country two years ago in a dispute over censorship and security.	dispute
Google's relations with China have been strained since it moved its search engine out of the country two years ago in a conflict over censorship and security.	true
 
Google's relations with China have been strained since it moved its search engine out of the country two years ago in a dispute over censorship and security.	dispute over censorship and security
Google's relations with China have been strained since it moved its search engine out of the country two years ago in a conflict.	negative
 
Google's relations with China have been strained since it moved its search engine out of the country two years ago in a dispute over censorship and security.	censorship
Google's relations with China have been strained since it moved its search engine out of the country two years ago in a dispute over freedom and security.	true
 
Google spokeswoman Niki Fenwick says the Chinese government cleared the deal on Saturday.	spokeswoman
Google president Niki Fenwick says the Chinese government cleared the deal on Saturday.	true
 
Google spokeswoman Niki Fenwick says the Chinese government cleared the deal on Saturday.	cleared
Google spokeswoman Niki Fenwick says the Chinese government closed the deal on Saturday.	true
 
The deal allows Google to expand into manufacturing phones, tablet computers and other consumer devices for the first time.	manufacturing
The deal allows Google to expand into making phones, tablet computers and other consumer devices for the first time.	true
 
The deal allows Google to expand into manufacturing phones, tablet computers and other consumer devices for the first time.	tablet computers
The deal allows Google to expand into manufacturing phones, games and other consumer devices for the first time.	negative
 
The deal allows Google to expand into manufacturing phones, tablet computers and other consumer devices for the first time.	consumer
The deal allows Google to expand into manufacturing phones, tablet computers and other personal devices for the first time.	true
 
The deal allows Google to expand into manufacturing phones, tablet computers and other consumer devices for the first time.	consumer devices
The deal allows Google to expand into manufacturing phones, tablet computers and other products for the first time.	true
 
The deal allows Google to expand into manufacturing phones, tablet computers and other consumer devices for the first time.	devices
The deal allows Google to expand into manufacturing phones, tablet computers and other consumer products for the first time.	true
 
Google also gets access to more than 17,000 Motorola patents.	access
Google also gets right to more than 17,000 Motorola patents.	true
 
Google also gets access to more than 17,000 Motorola patents.	patents
Google also gets access to more than 17,000 Motorola products.	true
 
Airport officials say that Israel's ambassador to Egypt has returned to Cairo after he and other embassy staffers fled on military planes when thousands of angry Egyptians attacked the embassy in September.	Airport officials
they say that Israel's ambassador to Egypt has returned to Cairo after he and other embassy staffers fled on military planes when thousands of angry Egyptians attacked the embassy in September.	true
 
Airport officials say that Israel's ambassador to Egypt has returned to Cairo after he and other embassy staffers fled on military planes when thousands of angry Egyptians attacked the embassy in September.	ambassador
Airport officials say that Israel's president to Egypt has returned to Cairo after he and other embassy staffers fled on military planes when thousands of angry Egyptians attacked the embassy in September.	true
 
Airport officials say that Israel's ambassador to Egypt has returned to Cairo after he and other embassy staffers fled on military planes when thousands of angry Egyptians attacked the embassy in September.	embassy
Airport officials say that Israel's ambassador to Egypt has returned to Cairo after he and other international staffers fled on military planes when thousands of angry Egyptians attacked the international in September.	true
 
Airport officials say that Israel's ambassador to Egypt has returned to Cairo after he and other embassy staffers fled on military planes when thousands of angry Egyptians attacked the embassy in September.	embassy staffers
Airport officials say that Israel's ambassador to Egypt has returned to Cairo after he and other people fled on military planes when thousands of angry Egyptians attacked the embassy in September.	true
 
Airport officials say that Israel's ambassador to Egypt has returned to Cairo after he and other embassy staffers fled on military planes when thousands of angry Egyptians attacked the embassy in September.	staffers
Airport officials say that Israel's ambassador to Egypt has returned to Cairo after he and other embassy members fled on military planes when thousands of angry Egyptians attacked the embassy in September.	true
 
Airport officials say that Israel's ambassador to Egypt has returned to Cairo after he and other embassy staffers fled on military planes when thousands of angry Egyptians attacked the embassy in September.	staffers fled
Airport officials say that Israel's ambassador to Egypt has returned to Cairo after he and other embassy left on military planes when thousands of angry Egyptians attacked the embassy in September.	negative
 
Airport officials say that Israel's ambassador to Egypt has returned to Cairo after he and other embassy staffers fled on military planes when thousands of angry Egyptians attacked the embassy in September.	fled
Airport officials say that Israel's ambassador to Egypt has returned to Cairo after he and other embassy staffers left on military planes when thousands of angry Egyptians attacked the embassy in September.	true
 
